Destination,Month,Date
BHM,05,116
BHM,06,58
BHM,07,174
BHM,08,203
BHM,09,228
BHM,10,168
BHM,11,280
BHM,12,280
BHO,01,58
BHO,02,87
BHO,03,87
BHO,04,232
BHO,06,29
BHO,07,116
BHO,08,58
BHO,09,228
BHO,10,57
BHO,11,56
BHO,12,168
BHQ,02,29
BHR,11,56
BHU,02,29
BHU,05,29
BHU,09,57
BHV,04,29
BHV,07,29
BHX,01,957
BHX,02,812
BHX,03,928
BHX,04,1015
BHX,05,870
BHX,06,754
BHX,07,1044
BHX,08,1073
BHX,09,1995
BHX,10,1970
BHX,11,1064
BHX,12,1176
BHY,04,29
BHY,09,29
BHZ,01,290
BHZ,02,348
BHZ,03,319
BHZ,04,348
BHZ,05,348
BHZ,06,116
BHZ,07,406
BHZ,08,87
BHZ,09,513
BHZ,10,620
BHZ,11,728
BHZ,12,672
BIA,01,116
BIA,02,203
BIA,03,377
BIA,04,435
BIA,05,232
BIA,06,232
BIA,07,464
BIA,08,406
BIA,09,342
BIA,10,507
BIA,11,336
BIA,12,336
BIK,08,29
BIK,12,56
BIL,01,87
BIL,02,58
BIL,03,29
BIL,04,58
BIL,05,87
BIL,06,58
BIL,07,203
BIL,08,58
BIL,09,114
BIL,10,56
BIL,11,57
BIL,12,168
BIM,01,29
BIM,02,29
BIM,03,29
BIM,05,58
BIM,06,58
BIM,07,29
BIM,08,29
BIO,01,1247
BIO,02,1131
BIO,03,1363
BIO,04,1189
BIO,05,986
BIO,06,1363
BIO,07,1160
BIO,08,841
BIO,09,1824
BIO,10,1805
BIO,11,1624
BIO,12,1176
BIQ,01,348
BIQ,02,348
BIQ,03,203
BIQ,04,203
BIQ,05,290
BIQ,06,261
BIQ,07,232
BIQ,08,232
BIQ,09,342
BIQ,10,450
BIQ,11,504
BIQ,12,504
BIS,01,116
BIS,02,29
BIS,04,58
BIS,05,58
BIS,06,29
BIS,08,29
BIS,10,56
BIS,12,56
BJA,01,87
BJA,02,116
BJA,03,58
BJA,04,174
BJA,05,116
BJA,06,145
BJA,07,145
BJA,08,116
BJA,09,285
BJA,10,282
BJA,11,57
BJA,12,56
BJF,10,56
BJI,06,29
BJI,07,29
BJL,01,174
BJL,02,87
BJL,03,58
BJL,04,116
BJL,05,174
BJL,06,174
BJL,07,145
BJL,08,87
BJL,09,114
BJL,10,621
BJL,11,112
BJL,12,224
BJM,03,58
BJM,04,58
BJM,05,29
BJM,06,87
BJM,07,29
BJM,08,58
BJM,09,57
BJM,10,57
BJM,12,168
BJS,01,1479
BJS,02,1624
BJS,03,2088
BJS,04,1856
BJS,05,2349
BJS,06,2291
BJS,07,1769
BJS,08,1740
BJS,09,4104
BJS,10,2762
BJS,11,2968
BJS,12,3976
BJV,01,290
BJV,02,261
BJV,03,377
BJV,04,522
BJV,05,464
BJV,06,609
BJV,07,667
BJV,08,551
BJV,09,684
BJV,10,561
BJV,11,112
BJV,12,168
BJX,01,261
BJX,02,58
BJX,03,261
BJX,04,203
BJX,05,261
BJX,06,348
BJX,07,203
BJX,08,174
BJX,09,456
BJX,10,622
BJX,11,616
BJX,12,616
BJY,05,29
BJZ,01,116
BJZ,02,29
BJZ,04,29
BJZ,05,58
BJZ,07,87
BJZ,10,56
BJZ,11,112
BKA,03,58
BKA,05,87
BKA,07,29
BKA,08,29
BKA,09,114
BKA,10,56
BKA,11,56
BKA,12,56
BKG,01,29
BKG,02,29
BKG,03,87
BKG,05,29
BKG,08,29
BKG,09,171
BKG,11,56
BKG,12,56
BKI,01,290
BKI,02,145
BKI,03,174
BKI,04,58
BKI,05,174
BKI,06,58
BKI,07,145
BKI,08,232
BKI,09,456
BKI,10,224
BKI,11,280
BKI,12,336
BKK,01,21750
BKK,02,19662
BKK,03,19865
BKK,04,17052
BKK,05,17371
BKK,06,17487
BKK,07,19807
BKK,08,22823
BKK,09,46056
BKK,10,46208
BKK,11,43344
BKK,12,35224
BKO,01,87
BKO,02,58
BKO,03,87
BKO,04,261
BKO,05,174
BKO,06,232
BKO,07,87
BKO,08,145
BKO,09,342
BKO,10,226
BKO,11,280
BKO,12,224
BKS,03,29
BKS,05,29
BKS,08,29
BKS,10,225
BKS,12,56
BKW,02,29
BLA,01,29
BLA,03,29
BLA,04,29
BLA,06,29
BLA,07,29
BLA,08,145
BLA,09,228
BLA,11,56
BLA,12,112
BLC,10,57
BLD,06,29
BLD,10,56
BLD,11,56
BLE,06,29
BLE,08,29
BLF,03,29
BLI,01,29
BLI,02,58
BLI,03,87
BLI,04,29
BLI,06,58
BLI,09,57
BLI,10,112
BLI,11,56
BLI,12,280
BLJ,04,29
BLJ,09,57
BLJ,10,56
BLJ,12,56
BLK,03,29
BLK,04,29
BLK,05,29
BLK,06,29
BLK,08,29
BLK,11,56
BLK,12,56
BLL,01,261
BLL,02,232
BLL,03,435
BLL,04,319
BLL,05,290
BLL,06,348
BLL,07,87
BLL,08,435
BLL,09,399
BLL,10,680
BLL,11,448
BLL,12,448
BLQ,01,899
BLQ,02,1102
BLQ,03,1102
BLQ,04,1334
BLQ,05,957
BLQ,06,1160
BLQ,07,1276
BLQ,08,1015
BLQ,09,2109
BLQ,10,2428
BLQ,11,1400
BLQ,12,1232
BLR,01,3453
BLR,02,1943
BLR,03,2117
BLR,04,1798
BLR,05,1624
BLR,06,1827
BLR,07,1943
BLR,08,1711
BLR,09,3363
BLR,10,4570
BLR,11,3640
BLR,12,3808
BLT,03,29
BLT,09,57
BLV,10,56
BLZ,03,29
BLZ,07,58
BLZ,09,29
BLZ,12,56
BMA,01,58
BMA,02,29
BMA,03,87
BMA,04,58
BMA,05,116
BMA,06,58
BMA,07,58
BMA,08,145
BMA,09,285
BMA,10,112
BMA,11,224
BMA,12,224
BME,01,87
BME,02,29
BME,04,116
BME,05,116
BME,06,29
BME,07,87
BME,08,116
BME,09,114
BME,10,169
BME,11,56
BME,12,168
BMG,04,29
BMI,01,29
BMI,03,58
BMI,04,29
BMI,06,29
BMI,07,58
BMI,08,58
BMI,09,114
BMI,10,56
BMI,11,112
BML,01,58
BML,06,29
BML,09,29
BMU,07,29
BMU,12,56
BMV,01,29
BNA,01,638
BNA,02,464
BNA,03,551
BNA,04,261
BNA,05,290
BNA,06,435
BNA,07,638
BNA,08,638
BNA,09,969
BNA,10,1239
BNA,11,1120
BNA,12,1064
BNE,01,3219
BNE,02,2465
BNE,03,2494
BNE,04,2146
BNE,05,1682
BNE,06,1885
BNE,07,2088
BNE,08,2233
BNE,09,4161
BNE,10,2986
BNE,11,4424
BNE,12,2744
BNI,04,58
BNJ,05,29
BNJ,07,29
BNJ,08,29
BNJ,12,56
BNK,01,87
BNK,04,58
BNK,05,29
BNK,08,29
BNN,01,29
BNN,03,87
BNN,04,29
BNN,05,58
BNN,09,57
BNN,11,56
BNS,05,29
BNU,01,29
BNU,02,29
BNU,03,29
BNU,04,29
BNU,05,29
BNX,02,29
BNX,03,29
BNX,05,29
BNX,10,56
BNX,11,56
BOA,01,29
BOB,01,319
BOB,02,464
BOB,03,261
BOB,04,232
BOB,05,232
BOB,06,290
BOB,07,232
BOB,08,319
BOB,09,171
BOB,10,619
BOB,11,560
BOB,12,336
BOC,01,29
BOC,04,29
BOC,05,29
BOC,06,29
BOC,08,29
BOD,01,1102
BOD,02,986
BOD,03,1044
BOD,04,1363
BOD,05,1247
BOD,06,957
BOD,07,783
BOD,08,812
BOD,09,2451
BOD,10,1408
BOD,11,1400
BOD,12,896
BOG,01,2987
BOG,02,2407
BOG,03,2523
BOG,04,2784
BOG,05,2929
BOG,06,2668
BOG,07,3016
BOG,08,3248
BOG,09,5016
BOG,10,6378
BOG,11,5712
BOG,12,4256
BOH,01,29
BOH,03,29
BOH,04,58
BOH,05,145
BOH,07,87
BOH,08,116
BOH,09,171
BOH,11,336
BOH,12,56
BOI,01,116
BOI,02,116
BOI,03,29
BOI,04,174
BOI,05,174
BOI,06,174
BOI,07,232
BOI,08,174
BOI,09,228
BOI,10,450
BOI,11,56
BOI,12,168
BOJ,01,290
BOJ,02,261
BOJ,03,406
BOJ,04,609
BOJ,05,551
BOJ,06,928
BOJ,07,754
BOJ,08,667
BOJ,09,228
BOJ,10,451
BOJ,11,616
BOJ,12,224
BOM,01,5423
BOM,02,4379
BOM,03,4959
BOM,04,4959
BOM,05,5075
BOM,06,5046
BOM,07,5162
BOM,08,6148
BOM,09,13965
BOM,10,13710
BOM,11,11032
BOM,12,10584
BON,01,116
BON,02,29
BON,03,116
BON,04,29
BON,05,87
BON,06,87
BON,07,145
BON,08,87
BON,09,29
BON,10,113
BON,11,224
BON,12,280
BOO,01,174
BOO,02,116
BOO,03,87
BOO,04,174
BOO,05,290
BOO,06,319
BOO,07,232
BOO,08,145
BOO,09,57
BOO,10,338
BOO,11,560
BOO,12,112
BOS,01,2697
BOS,02,2465
BOS,03,3741
BOS,04,3596
BOS,05,3683
BOS,06,3422
BOS,07,3393
BOS,08,2987
BOS,09,4617
BOS,10,6246
BOS,11,5936
BOS,12,5376
BOU,06,29
BPN,01,116
BPN,02,145
BPN,03,87
BPN,04,29
BPN,05,58
BPN,06,87
BPN,07,174
BPN,08,290
BPN,09,912
BPN,10,679
BPN,11,392
BPN,12,560
BPS,01,551
BPS,02,290
BPS,03,348
BPS,04,551
BPS,05,348
BPS,06,551
BPS,07,580
BPS,08,493
BPS,09,1197
BPS,10,958
BPS,11,504
BPS,12,840
BPT,06,29
BPT,07,29
BPT,08,29
BQB,05,29
BQH,01,29
BQH,02,116
BQH,03,29
BQH,04,29
BQH,05,58
BQH,06,116
BQH,07,29
BQH,08,145
BQH,09,285
BQH,10,57
BQK,02,29
BQK,05,29
BQK,12,56
BQN,01,87
BQN,02,174
BQN,03,116
BQN,04,116
BQN,05,290
BQN,06,145
BQN,07,232
BQN,08,116
BQN,09,342
BQN,10,452
BQN,11,168
BQN,12,504
BQS,02,87
BQS,03,87
BQS,04,29
BQS,05,145
BQS,06,58
BQS,07,116
BQS,08,145
BQS,09,171
BQS,10,396
BQS,11,280
BQS,12,336
BQT,03,29
BQT,06,29
BQT,07,29
BQU,07,29
BQW,04,29
BRA,01,29
BRA,03,29
BRA,06,29
BRA,10,169
BRA,11,56
BRC,01,29
BRC,02,87
BRC,03,58
BRC,04,58
BRC,05,87
BRC,06,58
BRC,07,58
BRC,08,58
BRC,09,741
BRC,10,280
BRC,11,112
BRC,12,224
BRD,05,29
BRD,07,29
BRD,12,56
BRE,01,580
BRE,02,725
BRE,03,377
BRE,04,812
BRE,05,580
BRE,06,638
BRE,07,406
BRE,08,435
BRE,09,1083
BRE,10,1354
BRE,11,896
BRE,12,392
BRI,01,870
BRI,02,493
BRI,03,522
BRI,04,812
BRI,05,1044
BRI,06,638
BRI,07,1044
BRI,08,754
BRI,09,1368
BRI,10,1072
BRI,11,840
BRI,12,616
BRL,08,58
BRL,10,57
BRM,02,29
BRM,05,29
BRM,07,29
BRM,09,114
BRM,11,56
BRM,12,56
BRN,01,87
BRN,02,58
BRN,03,58
BRN,04,116
BRN,05,174
BRN,06,145
BRN,07,29
BRN,08,87
BRN,09,171
BRN,10,57
BRN,11,57
BRN,12,112
BRO,01,29
BRO,02,29
BRO,03,58
BRO,04,29
BRO,06,29
BRO,07,58
BRO,08,58
BRO,11,112
BRQ,01,58
BRQ,02,87
BRQ,03,87
BRQ,04,29
BRQ,05,87
BRQ,06,58
BRQ,07,87
BRQ,09,228
BRQ,10,226
BRQ,11,56
BRR,04,29
BRR,05,29
BRR,07,29
BRR,11,168
BRS,01,319
BRS,02,348
BRS,03,290
BRS,04,435
BRS,05,725
BRS,06,464
BRS,07,290
BRS,08,464
BRS,09,741
BRS,10,789
BRS,11,448
BRS,12,560
BRU,01,3451
BRU,02,4089
BRU,03,3625
BRU,04,3364
BRU,05,4350
BRU,06,2900
BRU,07,3538
BRU,08,4002
BRU,09,7467
BRU,10,8353
BRU,11,6384
BRU,12,5376
BRW,08,29
BSB,01,1566
BSB,02,1305
BSB,03,1479
BSB,04,1856
BSB,05,1392
BSB,06,1276
BSB,07,1566
BSB,08,1421
BSB,09,3477
BSB,10,2931
BSB,11,2968
BSB,12,2296
BSC,11,56
BSG,04,29
BSH,06,29
BSH,07,29
BSK,01,29
BSK,05,29
BSK,07,29
BSK,09,29
BSK,10,56
BSK,11,56
BSK,12,56
BSL,01,493
BSL,02,377
BSL,03,609
BSL,04,551
BSL,05,928
BSL,06,754
BSL,07,406
BSL,08,696
BSL,09,1140
BSL,10,1185
BSL,11,672
BSL,12,1008
BSO,04,29
BSR,01,29
BSR,02,29
BSR,04,29
BSR,05,58
BSR,06,29
BSR,08,29
BSR,09,29
BSR,11,224
BSX,02,29
BTC,10,57
BTH,01,29
BTH,02,29
BTH,03,29
BTH,04,29
BTH,05,29
BTH,06,58
BTH,07,174
BTH,08,174
BTH,09,342
BTH,10,452
BTH,11,280
BTH,12,616
BTI,11,56
BTJ,02,29
BTJ,04,29
BTJ,07,58
BTJ,08,87
BTJ,09,57
BTJ,11,56
BTJ,12,168
BTK,03,29
BTK,05,29
BTK,08,29
BTM,01,29
BTM,02,29
BTM,03,29
BTM,05,58
BTM,08,29
BTM,11,56
BTM,12,56
BTR,01,116
BTR,02,29
BTR,03,29
BTR,04,145
BTR,05,116
BTR,07,58
BTR,09,29
BTR,10,225
BTR,11,112
BTR,12,112
BTS,01,203
BTS,02,116
BTS,03,145
BTS,04,203
BTS,05,174
BTS,06,261
BTS,07,203
BTS,08,377
BTS,09,456
BTS,10,340
BTS,11,616
BTS,12,112
BTT,08,29
BTU,10,57
BTU,12,56
BTV,01,29
BTV,02,116
BTV,03,58
BTV,04,87
BTV,05,87
BTV,06,87
BTV,07,87
BTV,08,174
BTV,09,114
BTV,10,283
BTV,11,280
BUA,07,58
BUD,01,3045
BUD,02,2436
BUD,03,3190
BUD,04,2552
BUD,05,3219
BUD,06,3074
BUD,07,2697
BUD,08,2494
BUD,09,5301
BUD,10,5693
BUD,11,5432
BUD,12,3080
BUE,01,2755
BUE,02,1769
BUE,03,1711
BUE,04,1508
BUE,05,1943
BUE,06,2001
BUE,07,1885
BUE,08,2320
BUE,09,5586
BUE,10,5361
BUE,11,5488
BUE,12,3864
BUF,01,232
BUF,02,319
BUF,03,116
BUF,04,319
BUF,05,667
BUF,06,87
BUF,07,232
BUF,08,406
BUF,09,1026
BUF,10,789
BUF,11,504
BUF,12,672
BUH,01,1276
BUH,02,957
BUH,03,928
BUH,04,986
BUH,05,1305
BUH,06,1392
BUH,07,1392
BUH,08,493
BUH,09,1596
BUH,10,1693
BUH,11,1344
BUH,12,1680
BUQ,04,29
BUQ,06,29
BUQ,10,112
BUQ,11,56
BUR,01,58
BUR,02,145
BUR,03,116
BUR,04,116
BUR,05,116
BUR,06,58
BUR,07,58
BUR,08,145
BUR,09,171
BUR,10,282
BUR,11,392
BUR,12,504
BUS,01,29
BUS,02,58
BUS,03,58
BUS,04,145
BUS,05,145
BUS,06,174
BUS,07,174
BUS,08,290
BUS,09,285
BUS,10,170
BVA,01,58
BVA,02,145
BVA,03,116
BVA,04,232
BVA,05,29
BVA,06,232
BVA,07,145
BVA,08,58
BVA,09,456
BVA,10,114
BVA,11,280
BVA,12,112
BVB,01,116
BVB,02,116
BVB,03,87
BVB,04,58
BVB,05,87
BVB,06,174
BVB,07,203
BVB,08,58
BVB,09,285
BVB,10,339
BVB,11,392
BVB,12,336
BVC,01,87
BVC,02,58
BVC,03,29
BVC,04,87
BVC,05,58
BVC,06,29
BVC,07,58
BVC,08,145
BVC,09,29
BVC,10,56
BVC,11,112
BVC,12,56
BVE,01,58
BVE,02,29
BVE,03,29
BVE,04,29
BVE,06,29
BVE,07,116
BVE,09,57
BVE,11,56
BVG,04,29
BVH,04,29
BVH,12,56
BWE,03,29
BWE,04,29
BWE,07,29
BWE,10,56
BWI,01,406
BWI,02,667
BWI,03,551
BWI,04,493
BWI,05,812
BWI,06,812
BWI,07,696
BWI,08,754
BWI,09,912
BWI,10,1634
BWI,11,784
BWI,12,952
BWK,01,29
BWK,02,29
BWK,04,29
BWK,05,29
BWK,06,29
BWK,07,29
BWK,09,57
BWN,01,145
BWN,02,29
BWN,03,87
BWN,04,87
BWN,05,87
BWN,06,87
BWN,08,145
BWN,09,228
BWN,10,282
BWN,11,336
BWN,12,56
BWU,01,29
BXE,12,56
BXN,01,87
BXN,02,58
BXN,03,29
BXN,04,232
BXN,05,58
BXN,06,87
BXN,07,261
BXN,08,116
BXN,09,114
BXN,10,113
BXN,11,56
BXN,12,56
BXU,01,58
BXU,11,56
BXU,12,56
BYM,04,29
BYM,07,29
BYO,01,58
BYO,02,29
BYO,03,58
BYO,04,29
BYO,07,58
BYO,11,168
BYO,12,56
BYU,01,29
BYU,04,29
BYU,05,29
BZC,04,29
BZE,01,522
BZE,02,580
BZE,03,638
BZE,04,290
BZE,05,435
BZE,06,290
BZE,07,406
BZE,08,464
BZE,09,798
BZE,10,908
BZE,11,1232
BZE,12,1120
BZG,01,29
BZG,02,29
BZG,03,58
BZG,04,29
BZG,05,29
BZG,07,58
BZG,09,114
BZG,10,283
BZG,11,168
BZG,12,56
BZK,07,58
BZK,09,114
BZK,12,112
BZN,01,29
BZN,02,58
BZN,03,58
BZN,04,116
BZN,05,116
BZN,06,203
BZN,07,116
BZN,08,116
BZN,09,228
BZN,10,393
BZN,11,336
BZN,12,224
BZO,01,116
BZO,02,29
BZO,04,29
BZO,05,29
BZO,06,29
BZO,07,29
BZO,08,29
BZO,09,114
BZO,10,56
BZR,01,145
BZR,02,116
BZR,03,116
BZR,04,29
BZR,05,58
BZR,06,174
BZR,07,58
BZR,08,145
BZR,09,285
BZR,10,56
BZR,11,112
BZR,12,56
BZS,08,29
BZS,10,57
BZS,12,56
BZV,01,58
BZV,02,58
BZV,03,29
BZV,05,58
BZV,06,87
BZV,07,29
BZV,08,29
BZV,09,57
BZV,10,169
BZV,11,56
BZV,12,112
CAC,03,87
CAC,04,58
CAC,08,29
CAC,09,29
CAC,10,56
CAC,11,56
CAC,12,56
CAE,01,58
CAE,02,116
CAE,03,87
CAE,04,29
CAE,05,116
CAE,06,58
CAE,07,29
CAE,08,58
CAE,09,114
CAE,10,282
CAE,11,448
CAE,12,168
CAG,01,754
CAG,02,638
CAG,03,667
CAG,04,667
CAG,05,928
CAG,06,783
CAG,07,870
CAG,08,812
CAG,09,627
CAG,10,790
CAG,11,560
CAG,12,392
CAI,01,3074
CAI,02,2697
CAI,03,2871
CAI,04,2436
CAI,05,3132
CAI,06,2958
CAI,07,2581
CAI,08,2030
CAI,09,5187
CAI,10,3842
CAI,11,3640
CAI,12,4760
CAK,01,29
CAK,02,203
CAK,03,174
CAK,04,29
CAK,05,145
CAK,06,232
CAK,07,58
CAK,08,87
CAK,09,171
CAK,10,224
CAK,11,168
CAK,12,112
CAL,01,58
CAL,02,29
CAL,03,58
CAL,05,29
CAN,01,1276
CAN,02,1305
CAN,03,1798
CAN,04,1450
CAN,05,1276
CAN,06,1508
CAN,07,1392
CAN,08,1479
CAN,09,3363
CAN,10,3096
CAN,11,3192
CAN,12,2688
CAP,01,29
CAP,05,29
CAP,09,29
CAP,12,56
CAS,01,667
CAS,02,551
CAS,03,812
CAS,04,609
CAS,05,928
CAS,06,841
CAS,07,1247
CAS,08,1131
CAS,09,1938
CAS,10,1359
CAS,11,1288
CAS,12,1736
CAT,10,113
CAW,04,29
CAX,06,29
CAY,01,174
CAY,02,58
CAY,03,87
CAY,04,29
CAY,05,29
CAY,06,145
CAY,07,58
CAY,09,285
CAY,10,338
CAY,11,392
CAY,12,224
CBA,11,56
CBB,01,29
CBB,02,29
CBB,05,58
CBB,07,29
CBB,08,29
CBB,09,29
CBB,11,56
CBB,12,56
CBG,04,29
CBG,11,56
CBO,01,29
CBO,02,29
CBO,05,29
CBO,07,29
CBP,09,29
CBQ,04,29
CBR,01,348
CBR,02,261
CBR,03,377
CBR,04,232
CBR,05,319
CBR,06,29
CBR,07,116
CBR,08,290
CBR,09,342
CBR,10,227
CBR,11,336
CBR,12,392
CBS,07,29
CBU,07,29
CCC,01,29
CCC,03,58
CCC,06,29
CCC,07,29
CCF,01,58
CCF,02,145
CCF,03,87
CCF,04,87
CCF,05,116
CCF,06,116
CCF,07,58
CCF,08,58
CCF,09,57
CCF,10,56
CCF,11,56
CCH,07,29
CCJ,01,464
CCJ,02,406
CCJ,03,319
CCJ,04,319
CCJ,05,290
CCJ,06,464
CCJ,07,319
CCJ,08,174
CCJ,09,684
CCJ,10,959
CCJ,11,392
CCJ,12,280
CCM,02,29
CCM,12,56
CCP,01,29
CCP,03,29
CCP,07,58
CCP,08,29
CCP,09,114
CCP,10,113
CCP,12,56
CCS,01,725
CCS,02,493
CCS,03,580
CCS,04,580
CCS,05,638
CCS,06,522
CCS,07,696
CCS,08,667
CCS,09,1824
CCS,10,2201
CCS,11,1624
CCS,12,1120
CCU,01,957
CCU,02,899
CCU,03,783
CCU,04,986
CCU,05,899
CCU,06,1015
CCU,07,928
CCU,08,928
CCU,09,1710
CCU,10,1914
CCU,11,2352
CCU,12,1400
CDC,04,29
CDC,09,57
CDC,12,56
CDG,01,7830
CDG,02,7279
CDG,03,8323
CDG,04,7743
CDG,05,7395
CDG,06,7685
CDG,07,6844
CDG,08,6902
CDG,09,14421
CDG,10,14158
CDG,11,12488
CDG,12,10920
CDR,05,29
CDR,08,29
CDU,01,29
CDV,05,29
CDV,07,29
CDW,05,29
CDW,10,112
CDZ,02,87
CDZ,03,29
CDZ,06,29
CDZ,07,58
CEB,01,1102
CEB,02,783
CEB,03,638
CEB,04,522
CEB,05,609
CEB,06,493
CEB,07,754
CEB,08,435
CEB,09,1140
CEB,10,1406
CEB,11,784
CEB,12,1120
CEC,05,29
CEC,07,29
CEC,11,168
CEE,02,29
CEE,06,29
CEE,09,57
CEE,10,114
CEE,11,56
CEE,12,112
CEG,04,58
CEI,01,87
CEI,02,58
CEI,03,58
CEI,04,29
CEI,05,87
CEI,06,145
CEI,07,58
CEI,08,58
CEI,09,228
CEI,10,170
CEI,11,112
CEI,12,168
CEJ,05,29
CEK,01,87
CEK,02,290
CEK,03,174
CEK,04,145
CEK,05,377
CEK,06,203
CEK,07,348
CEK,08,319
CEK,09,456
CEK,10,676
CEK,11,672
CEK,12,672
CEN,09,57
CEN,10,112
CEQ,02,29
CEQ,03,58
CEQ,04,29
CEQ,06,29
CEQ,07,58
CEQ,08,29
CEQ,09,114
CEQ,10,57
CEQ,12,56
CER,04,29
CER,05,29
CEZ,01,29
CEZ,03,29
CEZ,10,56
CEZ,12,56
CFB,01,29
CFB,02,58
CFB,04,29
CFB,08,29
CFB,10,112
CFE,01,87
CFE,02,87
CFE,03,145
CFE,04,87
CFE,05,87
CFE,06,87
CFE,07,58
CFE,08,116
CFE,09,399
CFE,10,170
CFE,11,56
CFE,12,168
CFG,08,29
CFK,01,29
CFK,07,29
CFK,08,29
CFN,02,29
CFN,03,29
CFN,04,29
CFN,07,87
CFN,08,29
CFN,09,58
CFR,01,29
CFR,02,29
CFR,03,116
CFR,04,58
CFR,05,29
CFR,06,58
CFR,07,58
CFR,08,58
CFR,10,56
CFR,11,56
CFS,04,29
CFS,05,87
CFS,06,29
CFS,07,29
CFS,08,29
CFS,10,112
CFS,11,56
CFS,12,56
CFU,01,406
CFU,02,551
CFU,03,638
CFU,04,638
CFU,05,638
CFU,06,754
CFU,07,464
CFU,08,754
CFU,09,399
CFU,10,678
CFU,11,392
CFU,12,504
CGA,11,56
CGB,01,319
CGB,02,348
CGB,03,232
CGB,04,435
CGB,05,319
CGB,06,319
CGB,07,377
CGB,08,232
CGB,09,456
CGB,10,848
CGB,11,616
CGB,12,672
CGH,01,1073
CGH,02,870
CGH,03,1102
CGH,04,1305
CGH,05,1247
CGH,06,1363
CGH,07,957
CGH,08,1044
CGH,09,1824
CGH,10,1584
CGH,11,1792
CGH,12,1176
CGI,04,29
CGK,01,870
CGK,02,812
CGK,03,841
CGK,04,1218
CGK,05,1131
CGK,06,1131
CGK,07,2291
CGK,08,2610
CGK,09,4332
CGK,10,5698
CGK,11,5096
CGK,12,5152
CGN,01,2639
CGN,02,2610
CGN,03,2088
CGN,04,2262
CGN,05,2784
CGN,06,2001
CGN,07,2378
CGN,08,2552
CGN,09,3933
CGN,10,4575
CGN,11,3752
CGN,12,2912
CGO,02,29
CGO,03,29
CGO,04,29
CGO,05,29
CGO,07,29
CGO,08,29
CGO,09,114
CGO,10,169
CGO,11,224
CGP,01,29
CGP,02,58
CGP,06,29
CGP,08,29
CGP,09,29
CGP,10,57
CGP,11,112
CGQ,01,58
CGQ,03,87
CGQ,04,87
CGQ,07,87
CGQ,08,29
CGQ,09,57
CGQ,10,57
CGQ,11,56
CGQ,12,112
CGR,01,377
CGR,02,116
CGR,03,174
CGR,04,261
CGR,05,203
CGR,06,174
CGR,07,203
CGR,08,203
CGR,09,798
CGR,10,792
CGR,11,392
CGR,12,560
CGX,05,87
CGX,07,58
CGY,01,29
CGY,03,29
CGY,04,29
CGY,05,116
CGY,07,29
CGY,09,57
CGY,12,56
CHA,01,29
CHA,03,29
CHA,05,116
CHA,06,58
CHA,07,29
CHA,08,29
CHA,09,57
CHA,10,57
CHA,11,280
CHA,12,56
CHC,01,638
CHC,02,493
CHC,03,406
CHC,04,406
CHC,05,522
CHC,06,493
CHC,07,551
CHC,08,609
CHC,09,1311
CHC,10,1414
CHC,11,1456
CHC,12,1064
CHI,01,1334
CHI,02,1798
CHI,03,2465
CHI,04,1972
CHI,05,2320
CHI,06,2088
CHI,07,2175
CHI,08,2204
CHI,09,3591
CHI,10,4728
CHI,11,5488
CHI,12,3864
CHO,01,58
CHO,04,29
CHO,08,29
CHO,09,114
CHO,10,56
CHO,11,56
CHO,12,168
CHQ,01,319
CHQ,02,435
CHQ,03,406
CHQ,04,261
CHQ,05,522
CHQ,06,464
CHQ,07,522
CHQ,08,464
CHQ,09,741
CHQ,10,282
CHQ,11,560
CHQ,12,280
CHS,01,145
CHS,02,203
CHS,03,203
CHS,04,377
CHS,05,232
CHS,06,203
CHS,07,203
CHS,08,348
CHS,09,285
CHS,10,337
CHS,11,672
CHS,12,616
CHT,03,29
CHT,07,29
CIA,01,174
CIA,02,406
CIA,03,174
CIA,04,174
CIA,05,116
CIA,06,319
CIA,07,145
CIA,08,145
CIA,09,456
CIA,10,452
CIA,11,504
CIA,12,392
CIC,08,29
CIC,09,57
CIC,11,56
CIC,12,56
CID,01,29
CID,03,116
CID,04,29
CID,05,58
CID,06,87
CID,07,29
CID,08,29
CID,09,171
CID,10,394
CID,11,280
CID,12,56
CIH,10,56
CIK,12,56
CIT,02,29
CIT,03,58
CIT,04,58
CIT,05,58
CIT,06,87
CIT,07,29
CIT,08,29
CIT,09,171
CIT,10,56
CIT,11,168
CIT,12,168
CIU,09,57
CIU,10,56
CIW,01,29
CIW,07,29
CIX,03,29
CIX,04,29
CIX,05,29
CIX,11,112
CIY,08,58
CIY,10,56
CIY,12,56
CJB,01,145
CJB,02,203
CJB,03,116
CJB,04,203
CJB,05,58
CJB,06,87
CJB,07,116
CJB,08,174
CJB,09,114
CJB,10,113
CJB,11,224
CJB,12,168
CJC,04,29
CJC,06,29
CJC,07,29
CJC,08,29
CJC,09,29
CJC,10,113
CJC,11,112
CJJ,07,29
CJJ,11,56
CJM,02,29
CJS,03,29
CJS,05,29
CJS,06,29
CJS,07,29
CJS,08,29
CJS,10,56
CJS,11,56
CJU,01,58
CJU,02,58
CJU,03,58
CJU,04,58
CJU,05,29
CJU,06,145
CJU,08,87
CJU,09,285
CJU,10,282
CJU,11,504
CJU,12,280
CKB,10,56
CKG,01,87
CKG,02,29
CKG,03,261
CKG,04,203
CKG,05,116
CKG,06,261
CKG,07,87
