,Month,Destination,Date
1342,01,TER,28
1343,01,TFN,588
1344,01,TFS,1820
1345,01,TGD,140
1346,01,TGM,56
1347,01,TGU,168
1348,01,TGZ,28
1349,01,THE,252
1350,01,THR,364
1351,01,TIA,364
1352,01,TIF,280
1353,01,TIJ,140
1354,01,TIP,56
1355,01,TIR,28
1356,01,TIS,28
1357,01,TIV,280
1358,01,TJM,84
1359,01,TKU,56
1360,01,TLH,112
1361,01,TLL,616
1362,01,TLM,56
1363,01,TLN,168
1364,01,TLS,1400
1365,01,TLV,4732
1366,01,TMJ,28
1367,01,TMP,140
1368,01,TNA,28
1369,01,TNG,336
1370,01,TNR,280
1371,01,TOE,84
1372,01,TOF,56
1373,01,TOL,28
1374,01,TOS,364
1375,01,TPA,1876
1376,01,TPE,2072
1377,01,TPS,196
1378,01,TRD,560
1379,01,TRF,252
1380,01,TRG,28
1381,01,TRN,616
1382,01,TRS,224
1383,01,TRU,56
1384,01,TRV,392
1385,01,TRZ,56
1386,01,TSE,168
1387,01,TSF,112
1388,01,TSN,28
1389,01,TSR,84
1390,01,TSV,140
1391,01,TTB,28
1392,01,TTN,28
1393,01,TUF,56
1394,01,TUG,28
1395,01,TUL,140
1396,01,TUN,1512
1397,01,TUS,196
1398,01,TUT,28
1399,01,TUU,364
1400,01,TXL,2968
1401,01,TYO,2520
1402,01,TYS,140
1403,01,TZX,56
1404,01,UCT,28
1405,01,UDI,196
1406,01,UDR,28
1407,01,UFA,364
1408,01,UGC,56
1409,01,UIB,28
1410,01,UIO,1092
1411,01,UIP,28
1412,01,UKB,28
1413,01,UKK,28
1414,01,UKS,28
1415,01,UKY,28
1416,01,ULN,140
1417,01,ULY,56
1418,01,UME,280
1419,01,UNA,28
1420,01,UPG,56
1421,01,URC,84
1422,01,URJ,28
1423,01,URT,84
1424,01,URY,28
1425,01,USM,1064
1426,01,USU,28
1427,01,UTH,28
1428,01,UTP,56
1429,01,UUD,84
1430,01,UUS,140
1431,01,UVF,336
1432,01,VAA,56
1433,01,VAF,84
1434,01,VAR,252
1435,01,VCD,28
1436,01,VCE,3640
1437,01,VCP,252
1438,01,VDC,84
1439,01,VDM,28
1440,01,VDS,56
1441,01,VDZ,28
1442,01,VER,56
1443,01,VGA,28
1444,01,VGO,224
1445,01,VGT,28
1446,01,VIE,5544
1447,01,VIJ,28
1448,01,VIL,56
1449,01,VIT,28
1450,01,VIX,588
1451,01,VKO,252
1452,01,VKT,28
1453,01,VLC,1484
1454,01,VLI,56
1455,01,VLL,84
1456,01,VLN,28
1457,01,VLV,28
1458,01,VNO,504
1459,01,VNS,112
1460,01,VOG,84
1461,01,VOL,28
1462,01,VPS,56
1463,01,VQS,28
1464,01,VRA,112
1465,01,VRN,476
1466,01,VSG,28
1467,01,VST,28
1468,01,VTE,84
1469,01,VTZ,196
1470,01,VUP,112
1471,01,VUS,28
1472,01,VVC,28
1473,01,VVI,140
1474,01,VVO,420
1475,01,VXE,28
1476,01,VXO,28
1477,01,WAE,28
1478,01,WAS,1372
1479,01,WAW,2268
1480,01,WDH,252
1481,01,WEI,28
1482,01,WIC,28
1483,01,WLG,420
1484,01,WMI,84
1485,01,WNZ,84
1486,01,WRO,476
1487,01,WUH,168
1488,01,WVB,28
1489,01,XCR,84
1490,01,XDB,28
1491,01,XFW,28
1492,01,XIY,56
1493,01,XJY,112
1494,01,XMB,28
1495,01,XMN,56
1496,01,XNA,28
1497,01,XNB,112
1498,01,XPG,56
1499,01,XQE,28
1500,01,XQP,28
1501,01,XRY,560
1502,01,XSP,28
1503,01,XYD,28
1504,01,XYL,28
1505,01,YAM,56
1506,01,YBC,28
1507,01,YDF,84
1508,01,YEA,140
1509,01,YEG,644
1510,01,YFC,84
1511,01,YGR,28
1512,01,YHM,28
1513,01,YHZ,532
1514,01,YKS,112
1515,01,YLW,252
1516,01,YMM,224
1517,01,YMQ,420
1518,01,YMT,28
1519,01,YMX,28
1520,01,YNB,28
1521,01,YNJ,28
1522,01,YOW,840
1523,01,YQB,308
1524,01,YQG,56
1525,01,YQM,56
1526,01,YQR,196
1527,01,YQT,84
1528,01,YQX,112
1529,01,YQY,56
1530,01,YSJ,28
1531,01,YSN,28
1532,01,YTO,1260
1533,01,YTS,28
1534,01,YTZ,84
1535,01,YUL,2464
1536,01,YVO,28
1537,01,YVR,3052
1538,01,YWG,476
1539,01,YXE,196
1540,01,YXJ,56
1541,01,YXS,56
1542,01,YXT,28
1543,01,YXY,56
1544,01,YYB,56
1545,01,YYC,1260
1546,01,YYD,28
1547,01,YYG,112
1548,01,YYJ,140
1549,01,YYT,280
1550,01,YYZ,4536
1551,01,YZF,56
1552,01,YZR,28
1553,01,ZAD,308
1554,01,ZAG,476
1555,01,ZAZ,112
1556,01,ZCL,56
1557,01,ZCO,28
1558,01,ZFJ,28
1559,01,ZIH,168
1560,01,ZLO,112
1561,01,ZMB,28
1562,01,ZMF,28
1563,01,ZNA,28
1564,01,ZNE,28
1565,01,ZNZ,140
1566,01,ZQN,168
1567,01,ZRH,4984
1568,01,ZSE,28
1569,01,ZTH,112
1570,01,ZUH,28
1571,01,ZVJ,28
1572,01,ZWS,56
1573,01,ZYL,28
1574,02,AAE,56
1575,02,AAL,56
1576,02,AAQ,196
1577,02,AAR,84
1578,02,ABB,28
1579,02,ABE,84
1580,02,ABJ,112
1581,02,ABQ,196
1582,02,ABT,112
1583,02,ABV,196
1584,02,ABZ,336
1585,02,ACA,84
1586,02,ACC,1064
1587,02,ACE,1148
1588,02,ACH,28
1589,02,ACY,28
1590,02,ADA,196
1591,02,ADB,476
1592,02,ADD,448
1593,02,ADL,560
1594,02,ADZ,56
1595,02,AEP,56
1596,02,AER,728
1597,02,AES,84
1598,02,AGA,588
1599,02,AGB,28
1600,02,AGH,28
1601,02,AGP,4116
1602,02,AGR,56
1603,02,AGS,28
1604,02,AGU,28
1605,02,AGX,28
1606,02,AHB,588
1607,02,AHO,168
1608,02,AHU,28
1609,02,AJA,392
1610,02,AJF,140
1611,02,AJU,308
1612,02,AKL,2604
1613,02,ALA,392
1614,02,ALB,140
1615,02,ALC,2604
1616,02,ALF,84
1617,02,ALG,812
1618,02,ALM,56
1619,02,ALY,28
1620,02,AMA,56
1621,02,AMD,896
1622,02,AMI,28
1623,02,AMM,1512
1624,02,AMS,8512
1625,02,ANC,168
1626,02,ANK,196
1627,02,ANR,168
1628,02,ANU,280
1629,02,AOI,28
1630,02,APF,56
1631,02,APG,28
1632,02,AQJ,56
1633,02,AQP,84
1634,02,ARH,84
1635,02,ARJ,28
1636,02,ARK,56
1637,02,ARM,28
1638,02,ARN,2324
1639,02,ART,28
1640,02,ARU,28
1641,02,ASE,56
1642,02,ASF,140
1643,02,ASM,28
1644,02,ASP,84
1645,02,ASR,280
1646,02,ASU,224
1647,02,ATF,28
1648,02,ATH,4396
1649,02,ATL,1904
1650,02,ATQ,308
1651,02,ATW,28
1652,02,AUA,868
1653,02,AUH,2660
1654,02,AUS,504
1655,02,AUX,28
1656,02,AVL,56
1657,02,AVN,56
1658,02,AVP,28
1659,02,AXA,56
1660,02,AXD,28
1661,02,AXM,56
1662,02,AYQ,56
1663,02,AYT,3556
1664,02,AZA,56
1665,02,AZI,28
1666,02,AZO,28
1667,02,AZS,28
1668,02,BAH,504
1669,02,BAK,56
1670,02,BAN,28
1671,02,BAQ,336
1672,02,BAX,56
1673,02,BBI,56
1674,02,BBO,84
1675,02,BCD,28
1676,02,BCM,112
1677,02,BCN,13916
1678,02,BDA,364
1679,02,BDB,56
1680,02,BDJ,28
1681,02,BDL,280
1682,02,BDO,56
1683,02,BDQ,56
1684,02,BDS,168
1685,02,BEG,1092
1686,02,BEL,504
1687,02,BEP,28
1688,02,BER,5320
1689,02,BES,140
1690,02,BEW,28
1691,02,BEY,1232
1692,02,BFE,28
1693,02,BFN,28
1694,02,BFS,308
1695,02,BGA,56
1696,02,BGF,28
1697,02,BGI,700
1698,02,BGO,1036
1699,02,BGW,140
1700,02,BGY,224
1701,02,BHD,168
1702,02,BHH,112
1703,02,BHM,140
1704,02,BHO,84
1705,02,BHQ,28
1706,02,BHU,28
1707,02,BHX,784
1708,02,BHZ,336
1709,02,BIA,196
1710,02,BIL,56
1711,02,BIM,28
1712,02,BIO,1092
1713,02,BIQ,336
1714,02,BIS,28
1715,02,BJA,112
1716,02,BJL,84
1717,02,BJS,1568
1718,02,BJV,252
1719,02,BJX,56
1720,02,BJZ,28
1721,02,BKG,28
1722,02,BKI,140
1723,02,BKK,18984
1724,02,BKO,56
1725,02,BKW,28
1726,02,BLI,56
1727,02,BLL,224
1728,02,BLQ,1064
1729,02,BLR,1876
1730,02,BMA,28
1731,02,BME,28
1732,02,BNA,448
1733,02,BNE,2380
1734,02,BNU,28
1735,02,BNX,28
1736,02,BOB,448
1737,02,BOD,952
1738,02,BOG,2324
1739,02,BOI,112
1740,02,BOJ,252
1741,02,BOM,4228
1742,02,BON,28
1743,02,BOO,112
1744,02,BOS,2380
1745,02,BPN,140
1746,02,BPS,280
1747,02,BQH,112
1748,02,BQK,28
1749,02,BQN,168
1750,02,BQS,84
1751,02,BRC,84
1752,02,BRE,700
1753,02,BRI,476
1754,02,BRM,28
1755,02,BRN,56
1756,02,BRO,28
1757,02,BRQ,84
1758,02,BRS,336
1759,02,BRU,3948
1760,02,BSB,1260
1761,02,BSL,364
1762,02,BSR,28
1763,02,BSX,28
1764,02,BTH,28
1765,02,BTJ,28
1766,02,BTM,28
1767,02,BTR,28
1768,02,BTS,112
1769,02,BTV,112
1770,02,BUD,2352
1771,02,BUE,1708
1772,02,BUF,308
1773,02,BUH,924
1774,02,BUR,140
1775,02,BUS,56
1776,02,BVA,140
1777,02,BVB,112
1778,02,BVC,56
1779,02,BVE,28
1780,02,BWI,644
1781,02,BWK,28
1782,02,BWN,28
1783,02,BXN,56
1784,02,BYO,28
1785,02,BZE,560
1786,02,BZG,28
1787,02,BZN,56
1788,02,BZO,28
1789,02,BZR,112
1790,02,BZV,56
1791,02,CAE,112
1792,02,CAG,616
1793,02,CAI,2604
1794,02,CAK,196
1795,02,CAL,28
1796,02,CAN,1260
1797,02,CAS,532
1798,02,CAY,56
1799,02,CBB,28
1800,02,CBO,28
1801,02,CBR,252
1802,02,CCF,140
1803,02,CCJ,392
1804,02,CCM,28
1805,02,CCS,476
1806,02,CCU,868
1807,02,CDG,7028
1808,02,CDZ,84
1809,02,CEB,756
1810,02,CEE,28
1811,02,CEI,56
1812,02,CEK,280
1813,02,CEQ,28
1814,02,CFB,56
1815,02,CFE,84
1816,02,CFN,28
1817,02,CFR,28
1818,02,CFU,532
1819,02,CGB,336
1820,02,CGH,840
1821,02,CGK,784
1822,02,CGN,2520
1823,02,CGO,28
1824,02,CGP,56
1825,02,CGR,112
1826,02,CHC,476
1827,02,CHI,1736
1828,02,CHQ,420
1829,02,CHS,196
1830,02,CIA,392
1831,02,CIT,28
1832,02,CJB,196
1833,02,CJM,28
1834,02,CJU,56
1835,02,CKG,28
1836,02,CKY,112
1837,02,CKZ,28
1838,02,CLD,56
1839,02,CLE,392
1840,02,CLJ,224
1841,02,CLM,28
1842,02,CLO,448
1843,02,CLQ,28
1844,02,CLT,700
1845,02,CLV,84
1846,02,CLY,168
1847,02,CMB,1708
1848,02,CMF,28
1849,02,CMH,280
1850,02,CMN,1148
1851,02,CND,84
1852,02,CNF,364
1853,02,CNS,448
1854,02,CNX,364
1855,02,COD,28
1856,02,COK,1120
1857,02,COO,84
1858,02,COR,56
1859,02,COS,28
1860,02,CPH,4228
1861,02,CPQ,112
1862,02,CPT,1792
1863,02,CPV,28
1864,02,CRD,28
1865,02,CRK,224
1866,02,CRL,112
1867,02,CRP,28
1868,02,CSI,28
1869,02,CTA,1176
1870,02,CTG,588
1871,02,CTM,56
1872,02,CTS,28
1873,02,CTU,224
1874,02,CUC,56
1875,02,CUE,28
1876,02,CUL,56
1877,02,CUN,5880
1878,02,CUR,448
1879,02,CUU,56
1880,02,CUZ,280
1881,02,CVG,308
1882,02,CWB,532
1883,02,CWC,28
1884,02,CWL,224
1885,02,CXJ,28
1886,02,CZL,84
1887,02,CZM,196
1888,02,DAB,56
1889,02,DAC,840
1890,02,DAD,56
1891,02,DAL,56
1892,02,DAM,28
1893,02,DAR,196
1894,02,DAY,56
1895,02,DBO,28
1896,02,DBV,952
1897,02,DCA,364
1898,02,DED,56
1899,02,DEL,6300
1900,02,DEN,1372
1901,02,DFW,1680
1902,02,DIB,28
1903,02,DIE,28
1904,02,DIK,28
1905,02,DIL,28
1906,02,DIU,28
1907,02,DIY,168
1908,02,DJE,196
1909,02,DKR,392
1910,02,DLA,168
1911,02,DLC,84
1912,02,DLH,28
1913,02,DLM,364
1914,02,DME,672
1915,02,DMK,112
1916,02,DMM,1400
1917,02,DMS,28
1918,02,DMU,28
1919,02,DND,56
1920,02,DNK,196
1921,02,DNZ,28
1922,02,DOH,1288
1923,02,DOK,168
1924,02,DPO,28
1925,02,DPS,2464
1926,02,DRB,28
1927,02,DRO,56
1928,02,DRS,532
1929,02,DRW,448
1930,02,DSA,28
1931,02,DSM,84
1932,02,DTM,280
1933,02,DTT,280
1934,02,DTW,700
1935,02,DUB,4732
1936,02,DUR,280
1937,02,DUS,5460
1938,02,DVO,112
1939,02,DXB,7336
1940,02,DYR,56
1941,02,DYU,196
1942,02,DZA,28
1943,02,EAM,336
1944,02,EAP,56
1945,02,EAS,28
1946,02,EAT,28
1947,02,EBA,28
1948,02,EBB,392
1949,02,EBL,168
1950,02,EBU,28
1951,02,ECN,140
1952,02,ECP,28
1953,02,EDI,1764
1954,02,EFL,56
1955,02,EGE,28
1956,02,EGO,84
1957,02,EIE,28
1958,02,EIK,56
1959,02,EIN,168
1960,02,EIS,224
1961,02,ELP,308
1962,02,ELQ,84
1963,02,ELS,84
1964,02,EMA,56
1965,02,ENU,28
1966,02,EOH,28
1967,02,EQS,28
1968,02,ERF,28
1969,02,ERI,28
1970,02,ESB,672
1971,02,ESL,28
1972,02,ESU,28
1973,02,ETH,56
1974,02,ETZ,28
1975,02,EUG,28
1976,02,EVE,84
1977,02,EVN,364
1978,02,EWR,2268
1979,02,EXT,140
1980,02,EYW,252
1981,02,EZE,756
1982,02,EZS,56
1983,02,FAE,28
1984,02,FAI,28
1985,02,FAO,1484
1986,02,FAR,28
1987,02,FAT,112
1988,02,FAY,56
1989,02,FCA,56
1990,02,FCO,3444
1991,02,FDE,28
1992,02,FDF,588
1993,02,FDH,140
1994,02,FEC,28
1995,02,FEN,84
1996,02,FEZ,252
1997,02,FIH,224
1998,02,FJR,28
1999,02,FKB,364
2000,02,FKS,28
2001,02,FLL,2716
2002,02,FLN,504
2003,02,FLR,1652
2004,02,FMO,252
2005,02,FMY,168
2006,02,FNA,84
2007,02,FNC,1008
2008,02,FNI,28
2009,02,FNT,56
2010,02,FOC,112
2011,02,FOG,28
2012,02,FOR,1316
2013,02,FPO,224
2014,02,FRA,9464
2015,02,FRL,56
2016,02,FRU,280
2017,02,FSC,196
2018,02,FSD,28
2019,02,FSM,84
2020,02,FSZ,28
2021,02,FTE,28
2022,02,FUE,1288
2023,02,FUK,28
2024,02,FWA,112
2025,02,FZO,28
2026,02,GAU,196
2027,02,GCI,140
2028,02,GCK,28
2029,02,GCM,728
2030,02,GCN,28
2031,02,GDL,924
2032,02,GDN,756
2033,02,GDT,84
2034,02,GDX,28
2035,02,GDZ,84
2036,02,GEG,84
2037,02,GEO,112
2038,02,GET,28
2039,02,GGT,56
2040,02,GIB,168
2041,02,GIG,1176
2042,02,GIS,28
2043,02,GIZ,560
2044,02,GLA,1120
2045,02,GLH,28
2046,02,GLT,56
2047,02,GMP,196
2048,02,GMZ,28
2049,02,GNB,56
2050,02,GND,280
2051,02,GNV,28
2052,02,GNY,28
2053,02,GOA,392
2054,02,GOH,28
2055,02,GOI,1176
2056,02,GOJ,168
2057,02,GOP,84
2058,02,GOT,1204
2059,02,GPA,84
2060,02,GPS,56
2061,02,GPT,56
2062,02,GRI,28
2063,02,GRO,280
2064,02,GRR,140
2065,02,GRU,2408
2066,02,GRV,84
2067,02,GRX,308
2068,02,GRZ,224
2069,02,GSO,112
2070,02,GSP,196
2071,02,GTF,56
2072,02,GUA,896
2073,02,GUM,252
2074,02,GUW,112
2075,02,GVA,2632
2076,02,GWD,28
2077,02,GWT,84
2078,02,GYD,504
2079,02,GYE,868
2080,02,GYN,336
2081,02,GZT,84
2082,02,HAJ,1484
2083,02,HAK,28
2084,02,HAM,3556
2085,02,HAN,1008
2086,02,HAR,28
2087,02,HAU,56
2088,02,HAV,980
2089,02,HBA,56
2090,02,HBE,112
2091,02,HDF,56
2092,02,HDN,28
2093,02,HDS,28
2094,02,HDY,112
2095,02,HEL,2352
2096,02,HER,1288
2097,02,HFT,28
2098,02,HGH,224
2099,02,HHH,28
2100,02,HHN,168
2101,02,HID,56
2102,02,HIJ,28
2103,02,HKG,5460
2104,02,HKT,3640
2105,02,HLN,28
2106,02,HMA,56
2107,02,HMB,28
2108,02,HMJ,28
2109,02,HMO,28
2110,02,HND,448
2111,02,HNL,2744
2112,02,HOF,28
2113,02,HOG,84
2114,02,HOR,28
2115,02,HOU,532
2116,02,HOV,28
2117,02,HPN,224
2118,02,HRB,84
2119,02,HRE,196
2120,02,HRG,1120
2121,02,HRK,56
2122,02,HRL,28
2123,02,HTA,140
2124,02,HTI,28
2125,02,HTY,84
2126,02,HUX,28
2127,02,HYD,1820
2128,02,IAD,1316
2129,02,IAH,1316
2130,02,IAR,28
2131,02,IAS,28
2132,02,IBE,28
2133,02,IBZ,1820
2134,02,ICN,3052
2135,02,ICT,112
2136,02,IDA,56
2137,02,IDR,56
2138,02,IEV,924
2139,02,IFN,56
2140,02,IFO,56
2141,02,IFP,28
2142,02,IGD,28
2143,02,IGR,28
2144,02,IGU,392
2145,02,IKA,532
2146,02,IKT,252
2147,02,ILE,28
2148,02,ILG,28
2149,02,ILM,56
2150,02,IMF,56
2151,02,IMP,28
2152,02,IND,224
2153,02,INH,28
2154,02,INN,224
2155,02,INV,84
2156,02,IOM,84
2157,02,IOS,140
2158,02,IOW,28
2159,02,IPC,112
2160,02,IPN,28
2161,02,IQQ,28
2162,02,IQT,28
2163,02,ISB,476
2164,02,ISP,28
2165,02,IST,9604
2166,02,ISU,112
2167,02,ITM,84
2168,02,ITO,56
2169,02,IXA,28
2170,02,IXB,140
2171,02,IXC,196
2172,02,IXD,140
2173,02,IXE,224
2174,02,IXJ,28
2175,02,IXL,168
2176,02,IXM,56
2177,02,IXR,196
2178,02,IXS,28
2179,02,IXU,84
2180,02,IXW,28
2181,02,IXZ,252
2182,02,IZA,28
2183,02,IZM,280
2184,02,JAC,56
2185,02,JAI,168
2186,02,JAN,56
2187,02,JAX,476
2188,02,JDH,28
2189,02,JDO,28
2190,02,JED,2604
2191,02,JER,140
2192,02,JFK,6412
2193,02,JGA,56
2194,02,JHM,56
2195,02,JHS,28
2196,02,JIB,56
2197,02,JKG,28
2198,02,JKH,28
2199,02,JKL,28
2200,02,JKT,588
2201,02,JLN,28
2202,02,JMK,420
2203,02,JNB,2800
2204,02,JNX,28
2205,02,JOE,28
2206,02,JOG,28
2207,02,JOI,84
2208,02,JOK,28
2209,02,JPA,448
2210,02,JPR,56
2211,02,JRH,28
2212,02,JRO,168
2213,02,JSI,56
2214,02,JTC,28
2215,02,JTR,616
2216,02,JUJ,28
2217,02,JYV,28
2218,02,KBL,224
2219,02,KBP,924
2220,02,KBV,224
2221,02,KEF,812
2222,02,KEP,28
2223,02,KGD,224
2224,02,KGI,28
2225,02,KGL,140
2226,02,KGP,28
2227,02,KGS,532
2228,02,KHH,112
2229,02,KHI,224
2230,02,KHN,28
2231,02,KHV,280
2232,02,KIH,28
2233,02,KIN,644
2234,02,KIR,28
2235,02,KIT,28
2236,02,KIV,336
2237,02,KIX,588
2238,02,KJA,308
2239,02,KKC,56
2240,02,KKN,28
2241,02,KLO,84
2242,02,KLR,28
2243,02,KLU,28
2244,02,KLV,28
2245,02,KLX,84
2246,02,KMG,84
2247,02,KMW,28
2248,02,KOA,168
2249,02,KOK,28
2250,02,KOR,28
2251,02,KOS,28
2252,02,KRK,784
2253,02,KRN,56
2254,02,KRR,560
2255,02,KRS,140
2256,02,KRT,336
2257,02,KSA,28
2258,02,KSC,28
2259,02,KSD,28
2260,02,KSF,28
2261,02,KSN,56
2262,02,KSU,56
2263,02,KTA,28
2264,02,KTM,812
2265,02,KTT,28
2266,02,KTW,308
2267,02,KUA,84
2268,02,KUF,252
2269,02,KUL,3556
2270,02,KUN,28
2271,02,KUO,84
2272,02,KUU,28
2273,02,KVA,140
2274,02,KVX,28
2275,02,KWI,588
2276,02,KYA,56
2277,02,KZN,252
2278,02,LAD,280
2279,02,LAN,28
2280,02,LAO,28
2281,02,LAS,5936
2282,02,LAU,28
2283,02,LAX,8960
2284,02,LBA,252
2285,02,LBC,28
2286,02,LBD,84
2287,02,LBG,28
2288,02,LBV,56
2289,02,LCA,1232
2290,02,LCE,84
2291,02,LCG,112
2292,02,LCJ,56
2293,02,LCY,728
2294,02,LDB,280
2295,02,LDE,28
2296,02,LED,2604
2297,02,LEI,168
2298,02,LEJ,280
2299,02,LEX,28
2300,02,LFT,28
2301,02,LFW,112
2302,02,LGA,840
2303,02,LGB,140
2304,02,LGG,56
2305,02,LGK,112
2306,02,LGW,1092
2307,02,LHE,336
2308,02,LHR,11004
2309,02,LHW,28
2310,02,LIG,56
2311,02,LIH,252
2312,02,LIL,280
2313,02,LIM,2884
2314,02,LIN,644
2315,02,LIR,560
2316,02,LIS,5376
2317,02,LIT,56
2318,02,LJU,196
2319,02,LKN,56
2320,02,LKO,140
2321,02,LLA,308
2322,02,LLK,28
2323,02,LLW,112
2324,02,LMP,28
2325,02,LNK,84
2326,02,LNY,28
2327,02,LNZ,140
2328,02,LON,15792
2329,02,LOP,28
2330,02,LOS,644
2331,02,LPA,2240
2332,02,LPB,140
2333,02,LPI,28
2334,02,LPK,28
2335,02,LPL,308
2336,02,LPQ,84
2337,02,LPY,28
2338,02,LRE,28
2339,02,LRH,28
2340,02,LRM,140
2341,02,LRT,56
2342,02,LSI,56
2343,02,LSQ,28
2344,02,LST,56
2345,02,LTN,196
2346,02,LTO,56
2347,02,LUG,112
2348,02,LUN,112
2349,02,LUX,476
2350,02,LUZ,28
2351,02,LWO,224
2352,02,LXA,28
2353,02,LXR,224
2354,02,LYR,112
2355,02,LYS,1316
2356,02,MAA,1820
2357,02,MAB,56
2358,02,MAD,11200
2359,02,MAF,56
2360,02,MAH,504
2361,02,MAJ,28
2362,02,MAN,2128
2363,02,MAO,672
2364,02,MAR,28
2365,02,MBA,224
2366,02,MBJ,2324
2367,02,MCI,196
2368,02,MCM,28
2369,02,MCO,3808
2370,02,MCP,140
2371,02,MCT,448
2372,02,MCX,84
2373,02,MCZ,448
2374,02,MDE,896
2375,02,MDQ,28
2376,02,MDT,28
2377,02,MDW,140
2378,02,MDZ,140
2379,02,MEA,28
2380,02,MED,476
2381,02,MEH,28
2382,02,MEL,3388
2383,02,MEM,112
2384,02,MEX,2912
2385,02,MFE,28
2386,02,MFM,56
2387,02,MFR,28
2388,02,MGA,588
2389,02,MGF,56
2390,02,MGQ,28
2391,02,MHD,140
2392,02,MHH,56
2393,02,MHK,28
2394,02,MHP,28
2395,02,MHT,140
2396,02,MIA,7280
2397,02,MID,84
2398,02,MII,28
2399,02,MIL,3332
2400,02,MIR,224
2401,02,MJF,28
2402,02,MJT,56
2403,02,MJV,196
2404,02,MJZ,28
2405,02,MKC,112
2406,02,MKE,168
2407,02,MKK,28
2408,02,MLA,1064
2409,02,MLB,28
2410,02,MLE,1092
2411,02,MLH,56
2412,02,MLI,28
2413,02,MLX,28
2414,02,MMA,84
2415,02,MMK,56
2416,02,MMX,84
2417,02,MNI,28
2418,02,MNL,5964
2419,02,MOB,28
2420,02,MOL,28
2421,02,MOW,6272
2422,02,MPH,140
2423,02,MPL,280
2424,02,MPM,56
2425,02,MPN,28
2426,02,MQM,84
2427,02,MQP,28
2428,02,MRK,28
2429,02,MRO,28
2430,02,MRS,1400
2431,02,MRU,1148
2432,02,MRV,308
2433,02,MSE,28
2434,02,MSJ,28
2435,02,MSN,84
2436,02,MSP,812
2437,02,MSQ,392
2438,02,MST,56
2439,02,MSY,700
2440,02,MSZ,28
2441,02,MTJ,28
2442,02,MTR,84
2443,02,MTY,112
2444,02,MUB,56
2445,02,MUC,8092
2446,02,MUN,28
2447,02,MVB,28
2448,02,MVD,336
2449,02,MVJ,28
2450,02,MXP,1680
2451,02,MYR,224
2452,02,MZL,84
2453,02,MZT,28
2454,02,NAG,140
2455,02,NAJ,28
2456,02,NAN,476
2457,02,NAP,1316
2458,02,NAS,1316
2459,02,NAT,700
2460,02,NAY,28
2461,02,NBE,112
2462,02,NBO,1176
2463,02,NCE,2772
2464,02,NCL,364
2465,02,NCP,28
2466,02,NCY,56
2467,02,NDJ,28
2468,02,NDR,140
2469,02,NEG,84
2470,02,NEV,28
2471,02,NGB,28
2472,02,NGO,168
2473,02,NGS,28
2474,02,NIC,28
2475,02,NIM,112
2476,02,NJC,84
2477,02,NKC,84
2478,02,NKG,168
2479,02,NMA,28
2480,02,NNG,112
2481,02,NOC,112
2482,02,NOJ,28
2483,02,NOU,56
2484,02,NOZ,112
2485,02,NPE,28
2486,02,NQT,168
2487,02,NQY,56
2488,02,NRK,28
2489,02,NRN,112
2490,02,NRT,2240
2491,02,NSI,56
2492,02,NSK,56
2493,02,NST,28
2494,02,NSY,28
2495,02,NTE,868
2496,02,NTG,28
2497,02,NTL,28
2498,02,NUE,1064
2499,02,NUX,112
2500,02,NVI,56
2501,02,NVK,56
2502,02,NVT,28
2503,02,NWI,84
2504,02,NYC,14504
2505,02,NYM,28
2506,02,NYO,84
2507,02,OAK,140
2508,02,OAX,112
2509,02,ODS,448
2510,02,OGG,504
2511,02,OGZ,28
2512,02,OKA,280
2513,02,OKC,56
2514,02,OLB,504
2515,02,OMA,196
2516,02,OMO,28
2517,02,OMS,280
2518,02,ONT,280
2519,02,ONX,28
2520,02,OOL,448
2521,02,OPO,2268
2522,02,OPS,56
2523,02,ORD,2212
2524,02,ORF,140
2525,02,ORK,224
2526,02,ORL,2128
2527,02,ORN,168
2528,02,ORY,1596
2529,02,OSA,252
2530,02,OSD,140
2531,02,OSI,28
2532,02,OSL,3276
2533,02,OSM,28
2534,02,OSR,28
2535,02,OSS,28
2536,02,OST,84
2537,02,OTP,784
2538,02,OUA,28
2539,02,OUD,224
2540,02,OUL,168
2541,02,OVB,392
2542,02,OVD,252
2543,02,OZH,56
2544,02,PAC,28
2545,02,PAD,140
2546,02,PAP,308
2547,02,PAR,12992
2548,02,PAT,252
2549,02,PBI,588
2550,02,PBM,84
2551,02,PDL,196
2552,02,PDV,28
2553,02,PDX,728
2554,02,PEE,112
2555,02,PEG,56
2556,02,PEI,252
2557,02,PEK,3920
2558,02,PEN,56
2559,02,PER,1400
2560,02,PES,56
2561,02,PEW,56
2562,02,PFN,84
2563,02,PFO,364
2564,02,PGF,224
2565,02,PGP,28
2566,02,PHC,84
2567,02,PHF,84
2568,02,PHL,1792
2569,02,PHW,28
2570,02,PHX,1596
2571,02,PHZ,28
2572,02,PIA,28
2573,02,PIE,28
2574,02,PIS,28
2575,02,PIT,448
2576,02,PIX,56
2577,02,PJA,28
2578,02,PKC,112
2579,02,PKR,28
2580,02,PKU,28
2581,02,PKZ,28
2582,02,PLH,28
2583,02,PLQ,28
2584,02,PLS,644
2585,02,PLU,28
2586,02,PLV,28
2587,02,PLZ,28
2588,02,PMC,28
2589,02,PMD,28
2590,02,PMF,28
2591,02,PMI,8624
2592,02,PMO,1036
